t,x,y,vd,xyd,nd,d,st
11194,1243.07,2959.98,0.313861,0.31386,6,6.15801,1
11194,1242.75,2959.98,0.313875,0.313875,6,6.16279,1
11194,1242.44,2959.98,0.313901,0.313901,6,6.16709,1
11195,1242.13,2959.99,0.313914,0.313914,6,6.17091,1
11195,1241.81,2959.99,0.31394,0.31394,6,6.17499,1
11195,1241.5,2960,0.313638,0.313637,6,6.17921,1
11195,1241.19,2960,0.313665,0.313665,6,6.18327,1
11196,1240.87,2960,0.313693,0.313693,6,6.18728,1
11196,1240.56,2960.01,0.313938,0.313938,6,6.19178,1
11196,1240.25,2960.01,0.313965,0.313965,6,6.19584,1
11197,1239.93,2960.02,0.313962,0.313962,6,6.20013,1
11197,1239.62,2960.02,0.313987,0.313987,6,6.2042,1
11197,1239.32,2960.02,0.313226,0.313226,6,6.20825,1
11198,1239.01,2960.03,0.313255,0.313255,6,6.21232,1
11198,1238.7,2960.03,0.313285,0.313285,6,6.21633,1
11199,1238.38,2960.03,0.313514,0.313514,6,6.21878,1
11199,1238.07,2960.04,0.313542,0.313542,6,6.22167,1
11199,1237.76,2960.04,0.313493,0.313493,6,6.22312,1
11200,1237.44,2960.04,0.31352,0.31352,6,6.22504,1
11200,1237.13,2960.04,0.313546,0.313546,6,6.22697,1
11201,1236.82,2960.04,0.313828,0.313828,6,6.22771,1
11201,1236.5,2960.04,0.313854,0.313853,6,6.22871,1
11202,1236.19,2960.04,0.314021,0.314021,6,6.23031,1
11202,1235.87,2960.05,0.314046,0.314046,6,6.23156,1
11202,1235.56,2960.05,0.314115,0.314114,6,6.23268,1
11203,1235.25,2960.05,0.31414,0.31414,6,6.23394,1
11203,1234.93,2960.05,0.314165,0.314165,6,6.23526,1
11204,1234.63,2960.05,0.313476,0.313476,6,6.23616,1
11204,1234.32,2960.05,0.313505,0.313505,6,6.23744,1
11205,1234,2960.05,0.31382,0.31382,6,6.23855,1
11205,1233.69,2960.05,0.313848,0.313848,6,6.23983,1
11205,1233.38,2960.05,0.313732,0.313732,6,6.24091,1
11206,1233.06,2960.05,0.313758,0.313757,6,6.2422,1
11206,1232.75,2960.06,0.313784,0.313784,6,6.24354,1
11206,1232.43,2960.06,0.314325,0.314324,6,6.24444,1
11207,1232.12,2960.06,0.314349,0.314349,6,6.24573,1
11207,1231.8,2960.06,0.314519,0.314519,6,6.24679,1
11208,1231.49,2960.06,0.314542,0.314542,6,6.24808,1
11208,1231.18,2960.06,0.314565,0.314565,6,6.24943,1
11209,1230.86,2960.06,0.314874,0.314874,6,6.25033,1
11209,1230.55,2960.06,0.314897,0.314897,6,6.25163,1
11209,1230.23,2960.06,0.314552,0.314552,6,6.25267,1
11210,1229.92,2960.06,0.314576,0.314576,6,6.25397,1
11210,1229.6,2960.07,0.314628,0.314628,6,6.25503,1
11210,1229.29,2960.07,0.314653,0.314653,6,6.25633,1
11211,1228.98,2960.07,0.314889,0.314889,6,6.25739,1
11211,1228.66,2960.07,0.314912,0.314912,6,6.2587,1
11211,1228.35,2960.07,0.314935,0.314935,6,6.26008,1
11212,1228.03,2960.07,0.31496,0.31496,6,6.26092,1
11212,1227.72,2960.07,0.314983,0.314983,6,6.26223,1
11213,1227.4,2960.07,0.315007,0.315007,6,6.26327,1
11213,1227.09,2960.07,0.31503,0.31503,6,6.26458,1
11214,1226.77,2960.07,0.315054,0.315053,6,6.26596,1
11214,1226.46,2960.08,0.314807,0.314807,6,6.26679,1
11214,1226.14,2960.08,0.314832,0.314832,6,6.2681,1
11215,1225.83,2960.08,0.314856,0.314856,6,6.26948,1
11215,1225.51,2960.08,0.31488,0.31488,6,6.27094,1
11216,1225.2,2960.08,0.315056,0.315056,6,6.27375,1
11216,1224.88,2960.08,0.315079,0.315079,6,6.27626,1
11217,1224.57,2960.09,0.315103,0.315102,6,6.2788,1
11217,1224.27,2960.09,0.314466,0.314465,6,6.2806,1
11217,1223.95,2960.09,0.314492,0.314492,6,6.28252,1
11218,1223.64,2960.09,0.314517,0.314517,6,6.28449,1
11218,1223.32,2960.09,0.314721,0.314721,6,6.28688,1
11219,1223.01,2960.1,0.314746,0.314746,6,6.28947,1
11219,1222.69,2960.1,0.314645,0.314645,6,6.29316,1
11220,1222.38,2960.1,0.314669,0.314669,6,6.29664,1
11220,1222.07,2960.11,0.314693,0.314693,6,6.30011,1
11220,1221.75,2960.11,0.31494,0.31494,6,6.30305,1
11221,1221.44,2960.11,0.314963,0.314963,6,6.3059,1
11221,1221.12,2960.11,0.31509,0.31509,6,6.30748,1
11222,1220.8,2960.11,0.315112,0.315112,6,6.30945,1
11222,1220.49,2960.12,0.315189,0.315189,6,6.3121,1
11223,1220.17,2960.12,0.315212,0.315212,6,6.31432,1
11223,1219.86,2960.12,0.315234,0.315234,6,6.31657,1
11224,1219.55,2960.12,0.314689,0.314689,6,6.31857,1
11224,1219.24,2960.12,0.314714,0.314714,6,6.32079,1
11224,1218.92,2960.13,0.314978,0.314978,6,6.323,1
11225,1218.61,2960.13,0.315002,0.315002,6,6.32522,1
11225,1218.29,2960.13,0.314854,0.314854,6,6.32734,1
11226,1217.98,2960.13,0.314877,0.314877,6,6.32956,1
11226,1217.67,2960.14,0.314901,0.314901,6,6.33181,1
11227,1217.35,2960.14,0.31536,0.31536,6,6.33388,1
11227,1217.03,2960.14,0.315382,0.315382,6,6.3361,1
11228,1216.72,2960.14,0.315403,0.315403,6,6.33834,1
11228,1216.4,2960.14,0.315527,0.315527,6,6.34041,1
11228,1216.09,2960.15,0.315548,0.315548,6,6.34262,1
11229,1215.77,2960.15,0.315844,0.315843,6,6.34476,1
11229,1215.46,2960.15,0.315864,0.315863,6,6.34697,1
11230,1215.14,2960.15,0.315594,0.315594,6,6.3491,1
11230,1214.83,2960.15,0.315616,0.315616,6,6.35129,1
11231,1214.51,2960.16,0.315638,0.315637,6,6.3535,1
11231,1214.19,2960.16,0.315877,0.315877,6,6.35563,1
11232,1213.88,2960.16,0.315898,0.315898,6,6.35782,1
11232,1213.56,2960.16,0.315919,0.315919,6,6.36002,1
11232,1213.25,2960.16,0.315912,0.315912,6,6.36216,1
11233,1212.93,2960.17,0.315933,0.315933,6,6.36434,1
11233,1212.62,2960.17,0.315953,0.315953,6,6.36652,1
11234,1212.3,2960.17,0.315996,0.315996,6,6.36869,1
11234,1211.98,2960.17,0.316017,0.316017,6,6.37086,1
11235,1211.67,2960.17,0.316036,0.316036,6,6.37304,1
11235,1211.35,2960.17,0.316057,0.316057,6,6.37521,1
11236,1211.04,2960.18,0.315861,0.31586,6,6.37737,1
11236,1210.72,2960.18,0.315882,0.315882,6,6.37953,1
11236,1210.41,2960.18,0.315903,0.315903,6,6.38168,1
11237,1210.09,2960.18,0.316046,0.316046,6,6.38392,1
11237,1209.77,2960.18,0.316067,0.316067,6,6.38607,1
11238,1209.46,2960.19,0.316068,0.316068,6,6.38827,1
11238,1209.14,2960.19,0.316088,0.316088,6,6.39041,1
11238,1208.84,2960.19,0.315587,0.315587,6,6.39254,1
11239,1208.52,2960.19,0.31561,0.31561,6,6.39467,1
11239,1208.21,2960.19,0.315633,0.315633,6,6.39678,1
11240,1207.89,2960.2,0.315796,0.315796,2,6.39915,0
11240,1207.58,2960.2,0.315818,0.315818,2,6.40127,0
11240,1207.26,2960.2,0.315689,0.315689,2,6.40348,0
11241,1206.94,2960.2,0.31571,0.31571,2,6.40559,0
11241,1206.63,2960.2,0.315923,0.315923,2,6.40785,0
11242,1206.31,2960.21,0.315943,0.315943,2,6.40996,0
11242,1206,2960.21,0.315964,0.315964,2,6.41202,0
11243,1205.68,2960.21,0.316052,0.316052,2,6.41437,0
11243,1205.36,2960.21,0.316072,0.316072,2,6.41646,0
11244,1205.05,2960.21,0.316156,0.316156,2,6.41872,0
11244,1204.73,2960.22,0.316176,0.316175,2,6.4208,0
11244,1204.42,2960.22,0.315743,0.315743,2,6.42302,0
11245,1204.11,2960.22,0.315765,0.315765,2,6.42509,0
11245,1203.79,2960.22,0.315984,0.315984,2,6.42741,0
11246,1203.48,2960.22,0.316005,0.316005,2,6.42947,0
11246,1203.16,2960.23,0.316026,0.316026,2,6.43146,0
11247,1202.85,2960.23,0.315863,0.315863,2,6.43393,0
11247,1202.53,2960.23,0.315884,0.315884,2,6.43597,0
11247,1202.21,2960.23,0.316277,0.316277,2,6.4383,0
11248,1201.9,2960.23,0.316296,0.316296,2,6.44034,0
11248,1201.58,2960.24,0.316297,0.316297,2,6.44263,0
11249,1201.27,2960.24,0.316316,0.316316,2,6.44464,0
11249,1200.95,2960.24,0.316674,0.316673,2,6.44699,0
11250,1200.63,2960.24,0.316691,0.316691,2,6.44901,0
11250,1200.31,2960.24,0.316709,0.316709,2,6.45093,0
11251,1200,2960.25,0.31649,0.31649,2,6.4535,0
11251,1199.68,2960.25,0.316509,0.316509,2,6.45549,0
11251,1199.37,2960.25,0.316562,0.316562,2,6.45787,0
11252,1199.05,2960.25,0.316581,0.316581,2,6.45985,0
11252,1198.73,2960.25,0.316752,0.316752,2,6.46222,0
11253,1198.42,2960.26,0.31677,0.31677,2,6.46419,0
11253,1198.1,2960.26,0.316768,0.316768,2,6.46657,0
11254,1197.78,2960.26,0.316786,0.316786,2,6.46853,0
11254,1197.47,2960.26,0.316804,0.316804,2,6.47037,0
11255,1197.15,2960.26,0.316854,0.316853,2,6.47086,0
11255,1196.83,2960.26,0.316871,0.316871,2,6.4716,0
11255,1196.52,2960.26,0.316888,0.316888,2,6.47121,0
11256,1196.2,2960.26,0.316906,0.316906,2,6.47098,0
11256,1195.88,2960.26,0.316751,0.316751,2,6.46959,0
11257,1195.57,2960.26,0.31677,0.31677,2,6.4684,0
11257,1195.25,2960.26,0.316886,0.316886,2,6.46596,0
11257,1194.93,2960.25,0.316903,0.316903,2,6.46382,0
11258,1194.62,2960.25,0.316921,0.316921,2,6.46166,0
11258,1194.3,2960.25,0.316906,0.316906,2,6.4601,0
11258,1193.98,2960.25,0.316924,0.316923,2,6.45853,0
11259,1193.67,2960.25,0.31653,0.31653,2,4.86322,0
11259,1193.36,2960.25,0.31655,0.31655,2,4.87927,0
11260,1193.04,2960.25,0.316569,0.316569,2,4.89524,0
11260,1192.73,2960.25,0.316698,0.316698,2,4.91281,0
11260,1192.41,2960.25,0.316717,0.316717,2,4.92977,0
11261,1192.09,2960.25,0.316575,0.316575,2,4.94514,0
11261,1191.78,2960.24,0.316594,0.316594,2,4.95923,0
11262,1191.46,2960.24,0.316612,0.316612,2,4.97177,0
11262,1191.14,2960.23,0.316782,0.316781,2,4.98378,0
11262,1190.83,2960.23,0.316799,0.316799,2,4.99394,0
11263,1190.51,2960.22,0.31687,0.316869,2,5.00235,0
11263,1190.19,2960.21,0.316887,0.316887,2,5.00936,0
11263,1189.88,2960.2,0.316953,0.316953,2,5.013,0
11264,1189.56,2960.18,0.31697,0.31697,2,5.01598,0
11264,1189.25,2960.17,0.316619,0.316619,2,5.01747,0
11265,1188.93,2960.15,0.316637,0.316638,2,5.0182,0
11265,1188.62,2960.13,0.316655,0.316656,2,5.01781,0
11265,1188.3,2960.11,0.316832,0.316832,2,5.01694,0
11266,1187.98,2960.1,0.316849,0.316849,2,5.01475,0
11266,1187.67,2960.08,0.316717,0.316717,2,5.01191,0
11267,1187.35,2960.06,0.316734,0.316734,2,5.00793,0
11267,1187.04,2960.03,0.317051,0.317051,2,5.00262,0
11267,1186.72,2960.01,0.317067,0.317067,2,4.99668,0
11268,1186.4,2959.99,0.317083,0.317082,2,4.98985,0
11268,1186.09,2959.96,0.317083,0.317083,2,4.98368,0
11269,1185.77,2959.94,0.317098,0.317098,2,4.97611,0
11269,1185.46,2959.91,0.317386,0.317386,2,4.96852,0
11269,1185.14,2959.89,0.317401,0.3174,2,4.96003,0
11270,1184.82,2959.86,0.317223,0.317224,2,4.95158,0
11270,1184.51,2959.84,0.317239,0.317239,2,4.9423,0
11271,1184.19,2959.81,0.317282,0.317282,2,4.93068,0
11271,1183.88,2959.78,0.317297,0.317297,2,4.91887,0
11272,1183.56,2959.75,0.317312,0.317312,2,4.90641,0
11272,1183.24,2959.72,0.317449,0.31745,2,4.89403,0
11272,1182.93,2959.69,0.317464,0.317463,2,4.88091,0
11273,1182.61,2959.66,0.317462,0.317463,2,4.86758,0
11273,1182.3,2959.63,0.317476,0.317476,2,4.85324,0
11274,1181.98,2959.6,0.317517,0.317517,2,4.83876,0
11274,1181.66,2959.57,0.317531,0.31753,2,4.82381,0
11275,1181.35,2959.53,0.317546,0.317545,2,4.80824,0
11275,1181.03,2959.5,0.317559,0.317559,2,4.79206,0
11275,1180.72,2959.47,0.317573,0.317572,2,4.77544,0
11276,1180.4,2959.43,0.317449,0.317449,2,4.75912,0
11276,1180.09,2959.4,0.317463,0.317464,2,4.74217,0
11277,1179.77,2959.37,0.317558,0.317558,2,4.7248,0
11277,1179.46,2959.33,0.317572,0.317572,2,4.7068,0
11278,1179.14,2959.3,0.317585,0.317585,2,4.68845,0
11278,1178.83,2959.26,0.31724,0.31724,2,4.66842,0
11278,1178.52,2959.22,0.317255,0.317255,2,4.64817,0
11279,1178.2,2959.19,0.31727,0.317271,2,4.62767,0
11279,1177.89,2959.15,0.317287,0.317287,2,4.60578,0
11280,1177.57,2959.11,0.317302,0.317302,2,4.58405,0
11280,1177.26,2959.07,0.317277,0.317277,2,4.56163,0
11281,1176.94,2959.03,0.317292,0.317292,2,4.53898,0
11281,1176.63,2958.99,0.317307,0.317307,2,4.51619,0
11281,1176.31,2958.95,0.317322,0.317322,2,4.49472,0
11282,1176,2958.91,0.317337,0.317337,2,4.47274,0
11282,1175.68,2958.87,0.317517,0.317517,2,4.4501,0
11283,1175.37,2958.83,0.31753,0.31753,2,4.4278,0
11283,1175.05,2958.79,0.317544,0.317544,2,4.40539,0
11284,1174.74,2958.75,0.317598,0.317598,2,4.38147,0
11284,1174.42,2958.71,0.317611,0.317611,2,4.358,0
11284,1174.11,2958.67,0.317625,0.317625,2,4.33449,0
11285,1173.8,2958.63,0.317342,0.317342,2,4.31205,0
11285,1173.48,2958.59,0.317357,0.317357,2,4.28922,0
11286,1173.17,2958.55,0.317499,0.317499,2,4.26588,0
11286,1172.85,2958.51,0.317513,0.317513,2,4.24276,0
11286,1172.54,2958.47,0.317527,0.317527,2,4.21964,0
11287,1172.22,2958.43,0.317421,0.317421,2,4.19655,0
11287,1171.91,2958.39,0.317435,0.317435,2,4.17347,0
11288,1171.59,2958.35,0.317689,0.317689,2,4.15017,0
11288,1171.28,2958.31,0.317702,0.317702,2,4.1271,0
11288,1170.96,2958.27,0.317715,0.317715,2,4.10407,0
11289,1170.65,2958.23,0.317715,0.317715,2,4.08106,0
11289,1170.33,2958.19,0.317728,0.317728,2,4.05819,0
11290,1170.02,2958.16,0.317804,0.317803,2,4.03701,0
11290,1169.7,2958.12,0.317816,0.317816,2,4.01534,0
11291,1169.39,2958.08,0.317828,0.317828,2,3.99371,0
11291,1169.07,2958.04,0.317863,0.317863,2,3.9711,0
11291,1168.76,2958,0.317876,0.317876,2,3.94891,0
11292,1168.44,2957.96,0.317887,0.317887,2,3.92692,0
11292,1168.13,2957.92,0.317899,0.317899,2,3.90485,0
11293,1167.81,2957.88,0.317998,0.317998,2,3.88295,0
11293,1167.5,2957.85,0.318009,0.318009,2,3.86111,0
11294,1167.18,2957.81,0.318021,0.31802,2,3.83937,0
11294,1166.87,2957.77,0.318053,0.318053,2,3.81863,0
11295,1166.55,2957.73,0.318065,0.318065,2,3.79783,0
11295,1166.23,2957.69,0.318076,0.318076,2,3.77642,0
11295,1165.92,2957.66,0.318088,0.318088,2,3.75556,0
11296,1165.6,2957.62,0.317987,0.317987,2,3.73646,0
11296,1165.29,2957.58,0.317999,0.317999,2,3.71685,0
11297,1164.97,2957.55,0.31801,0.31801,2,3.69732,0
11297,1164.65,2957.51,0.318087,0.318087,2,3.67662,0
11298,1164.34,2957.47,0.318098,0.318097,2,3.65642,0
11298,1164.02,2957.44,0.318108,0.318108,2,3.63668,0
11299,1163.71,2957.4,0.318119,0.318119,2,3.6168,0
11299,1163.4,2957.36,0.317842,0.317842,2,3.59683,0
11299,1163.08,2957.32,0.317854,0.317854,2,3.57701,0
11300,1162.76,2957.29,0.317866,0.317866,2,3.55733,0
11300,1162.45,2957.25,0.31788,0.31788,2,3.53725,0
11301,1162.13,2957.21,0.317892,0.317892,2,3.51762,0
11301,1161.82,2957.18,0.317872,0.317872,2,3.4992,0
11302,1161.5,2957.14,0.317884,0.317883,2,3.48067,0
11302,1161.19,2957.11,0.317896,0.317896,2,3.46291,0
11302,1160.87,2957.07,0.317908,0.317908,2,3.44531,0
11303,1160.55,2957.04,0.317919,0.317919,2,3.42781,0
11303,1160.24,2957.01,0.318064,0.318064,2,3.41118,0
11303,1159.92,2956.97,0.318075,0.318075,2,3.39419,0
11304,1159.61,2956.94,0.318119,0.318119,2,3.3773,0
11304,1159.29,2956.91,0.31813,0.31813,2,3.36052,0
11305,1158.98,2956.87,0.3179,0.3179,2,3.34529,0
11305,1158.66,2956.84,0.317912,0.317912,2,3.32958,0
11306,1158.34,2956.81,0.317924,0.317924,2,3.31394,0
11306,1158.03,2956.78,0.318039,0.318039,2,3.29767,0
11306,1157.71,2956.74,0.31805,0.31805,2,3.28183,0
11307,1157.4,2956.71,0.317964,0.317964,2,3.26565,0
11307,1157.08,2956.68,0.317976,0.317976,2,3.24988,0
11308,1156.76,2956.64,0.317987,0.317987,2,3.23421,0
11308,1156.45,2956.61,0.318193,0.318192,2,3.21785,0
11308,1156.13,2956.58,0.318203,0.318203,2,3.20161,0
11309,1155.81,2956.54,0.318203,0.318203,2,3.18401,0
11309,1155.5,2956.51,0.318213,0.318213,2,3.16704,0
11310,1155.18,2956.48,0.318224,0.318224,2,3.15023,0
11310,1154.87,2956.44,0.318285,0.318285,2,3.13311,0
11311,1154.55,2956.41,0.318295,0.318295,2,3.11645,0
11311,1154.23,2956.38,0.318305,0.318305,2,3.10096,0
11312,1153.92,2956.34,0.318315,0.318315,2,3.08532,0
11312,1153.6,2956.31,0.318343,0.318342,2,3.07085,0
11312,1153.28,2956.28,0.318352,0.318353,2,3.05619,0
11313,1152.97,2956.25,0.318362,0.318362,2,3.04165,0
11313,1152.65,2956.22,0.318442,0.318442,2,3.02623,0
11314,1152.33,2956.18,0.318451,0.318451,2,3.01114,0
11314,1152.02,2956.15,0.31846,0.31846,2,2.99626,0
11315,1151.7,2956.12,0.318469,0.318469,2,2.98133,0
11315,1151.38,2956.09,0.318496,0.318496,2,2.96634,0
11316,1151.07,2956.06,0.318505,0.318505,2,2.95155,0
11316,1150.75,2956.02,0.318424,0.318424,2,2.93632,0
11316,1150.43,2955.99,0.318433,0.318433,2,2.92155,0
11317,1150.12,2955.96,0.318443,0.318443,2,2.90692,0
11317,1149.8,2955.93,0.318452,0.318452,2,2.89338,0
11318,1149.48,2955.9,0.318461,0.318461,2,2.87981,0
11318,1149.16,2955.87,0.318522,0.318522,2,2.86721,0
11319,1148.85,2955.84,0.318531,0.318531,2,2.85461,0
11319,1148.53,2955.81,0.31854,0.31854,2,2.84311,0
11320,1148.21,2955.78,0.318549,0.318549,2,2.83144,0
11320,1147.9,2955.76,0.318326,0.318326,2,2.82108,0
11320,1147.58,2955.73,0.318335,0.318335,2,2.81037,0
11321,1147.26,2955.7,0.318345,0.318345,2,2.79968,0
11321,1146.95,2955.67,0.318356,0.318356,2,2.78859,0
11322,1146.63,2955.65,0.318366,0.318366,2,2.77769,0
11322,1146.31,2955.62,0.31835,0.31835,2,2.76645,0
11322,1146,2955.59,0.318359,0.318359,2,2.75547,0
11323,1145.68,2955.56,0.318369,0.318369,2,2.74429,0
11323,1145.36,2955.53,0.318378,0.318378,2,2.7333,0
11324,1145.05,2955.51,0.318388,0.318388,2,1.47584,0
11324,1144.73,2955.48,0.318531,0.318531,2,1.48654,0
11324,1144.41,2955.45,0.318539,0.318539,2,1.49746,0
11325,1144.1,2955.42,0.318548,0.318548,2,1.50841,0
11325,1143.78,2955.39,0.318363,0.318363,2,1.51908,0
11326,1143.46,2955.37,0.318373,0.318373,2,1.52996,0
11326,1143.15,2955.34,0.318382,0.318382,2,1.54054,0
11327,1142.83,2955.31,0.318392,0.318391,2,1.55145,0
11327,1142.51,2955.28,0.318405,0.318405,2,1.56224,0
11327,1142.2,2955.25,0.318415,0.318415,2,1.57315,0
11328,1141.88,2955.23,0.318424,0.318424,2,1.58409,0
11328,1141.56,2955.2,0.318433,0.318433,2,1.5948,0
11329,1141.24,2955.17,0.318443,0.318442,2,1.60571,0
11329,1140.93,2955.14,0.318599,0.318599,2,1.61651,0
11330,1140.61,2955.11,0.318608,0.318608,2,1.62742,0
11330,1140.29,2955.09,0.318616,0.318616,2,1.63835,0
11331,1139.98,2955.06,0.318624,0.318624,2,1.64915,0
11331,1139.66,2955.03,0.318633,0.318633,2,1.66003,0
11331,1139.34,2955,0.318682,0.318682,2,1.67111,0
11332,1139.02,2954.97,0.31869,0.31869,2,1.68212,0
11332,1138.71,2954.94,0.318698,0.318698,2,1.69268,0
11333,1138.39,2954.92,0.318706,0.318706,2,1.70354,0
11333,1138.07,2954.89,0.318728,0.318728,2,1.71463,0
11334,1137.75,2954.86,0.318736,0.318736,2,1.72564,0
11334,1137.44,2954.83,0.318744,0.318744,2,1.73666,0
11334,1137.12,2954.81,0.318808,0.318808,2,1.74732,0
11335,1136.8,2954.78,0.318815,0.318815,2,1.75832,0
11335,1136.48,2954.75,0.318823,0.318823,2,1.76914,0
11336,1136.17,2954.72,0.31883,0.31883,2,1.78013,0
11336,1135.85,2954.69,0.318851,0.318851,2,1.79095,0
11337,1135.53,2954.67,0.318859,0.318859,2,1.80193,0
11337,1135.22,2954.64,0.318794,0.318793,2,1.81271,0
11337,1134.9,2954.61,0.318801,0.318801,2,1.82365,0
11338,1134.58,2954.58,0.318809,0.318809,2,1.83459,0
11338,1134.26,2954.55,0.318816,0.318816,2,1.8452,0
11339,1133.95,2954.52,0.318823,0.318823,2,1.85602,0
11339,1133.63,2954.5,0.318873,0.318873,2,1.86702,0
11339,1133.31,2954.47,0.31888,0.31888,2,1.87784,0
11340,1132.99,2954.44,0.318887,0.318887,2,1.88884,0
11340,1132.68,2954.41,0.318894,0.318894,2,1.89965,0
11341,1132.36,2954.39,0.318715,0.318715,2,1.91058,0
11341,1132.04,2954.36,0.318722,0.318722,2,1.92137,0
11341,1131.73,2954.33,0.31873,0.31873,2,1.93214,0
11342,1131.41,2954.3,0.318739,0.318739,2,1.94307,0
11342,1131.09,2954.27,0.318747,0.318747,2,1.95385,0
11343,1130.77,2954.25,0.318734,0.318734,2,1.96502,0
11343,1130.46,2954.22,0.318742,0.318741,2,1.97593,0
11344,1130.14,2954.19,0.318749,0.318749,2,1.9868,0
11344,1129.82,2954.16,0.318757,0.318757,2,1.99746,0
11345,1129.5,2954.13,0.318765,0.318765,2,2.00821,0
11345,1129.19,2954.11,0.318879,0.318879,2,2.01942,0
11345,1128.87,2954.08,0.318887,0.318887,2,2.0303,0
11346,1128.55,2954.05,0.318894,0.318894,2,2.04113,0
11346,1128.24,2954.02,0.318745,0.318745,2,2.0521,0
11346,1127.92,2953.99,0.318752,0.318752,2,2.06292,0
11347,1127.6,2953.97,0.31876,0.31876,2,2.07377,0
11347,1127.28,2953.94,0.318768,0.318768,2,2.08462,0
11348,1126.97,2953.91,0.318779,0.318778,2,2.09534,0
11348,1126.65,2953.88,0.318786,0.318786,2,2.10603,0
11349,1126.33,2953.85,0.318794,0.318794,2,2.11665,0
11349,1126.02,2953.82,0.318801,0.318801,2,2.12603,0
11349,1125.7,2953.79,0.318809,0.318809,2,2.13565,0
11350,1125.38,2953.76,0.318934,0.318934,2,2.14364,0
11350,1125.06,2953.73,0.318941,0.318941,2,2.15215,0
11351,1124.75,2953.7,0.318948,0.318948,2,2.15952,0
11351,1124.43,2953.67,0.318955,0.318955,2,2.16707,0
11351,1124.11,2953.64,0.318995,0.318994,2,2.17356,0
11352,1123.79,2953.6,0.319001,0.319001,2,2.18032,0
11352,1123.48,2953.57,0.319008,0.319008,2,2.18709,0
11352,1123.16,2953.54,0.319014,0.319014,2,2.19461,0
11353,1122.84,2953.51,0.31902,0.31902,2,2.20164,0
11353,1122.52,2953.48,0.319038,0.319038,2,2.20821,0
11354,1122.21,2953.44,0.319045,0.319045,2,2.21506,0
11354,1121.89,2953.41,0.319096,0.319096,2,2.22202,0
11355,1121.57,2953.38,0.319102,0.319102,2,2.2289,0
11355,1121.26,2953.35,0.319108,0.319108,2,2.23576,0
11356,1120.94,2953.32,0.319114,0.319114,2,2.24296,0
11356,1120.62,2953.29,0.31912,0.31912,2,2.2499,0
11356,1120.3,2953.25,0.319137,0.319137,2,2.25661,0
11357,1119.99,2953.22,0.319143,0.319143,2,2.26341,0
11357,1119.67,2953.19,0.319091,0.319091,2,2.27047,0
11358,1119.35,2953.16,0.319097,0.319097,2,2.27726,0
11358,1119.03,2953.12,0.319103,0.319103,2,2.284,0
11358,1118.72,2953.09,0.319109,0.319109,2,2.29117,0
11359,1118.4,2953.06,0.319115,0.319115,2,2.29798,0
11359,1118.08,2953.03,0.319154,0.319154,2,2.30515,0
11360,1117.77,2953,0.31916,0.31916,2,2.31205,0
11360,1117.45,2952.96,0.319166,0.319166,2,2.31889,0
11360,1117.13,2952.93,0.319021,0.319021,2,2.32573,0
11361,1116.82,2952.9,0.319027,0.319027,2,2.33246,0
11361,1116.5,2952.87,0.319034,0.319034,2,2.33938,0
11362,1116.18,2952.84,0.319041,0.319041,2,2.34609,0
11362,1115.86,2952.8,0.319047,0.319047,2,2.35271,0
11362,1115.55,2952.77,0.319037,0.319037,2,2.35807,0
11363,1115.23,2952.74,0.319043,0.319043,2,2.36371,0
11363,1114.91,2952.71,0.319049,0.319049,2,2.37008,0
11364,1114.59,2952.67,0.319055,0.319055,2,2.37594,0
11364,1114.28,2952.64,0.319062,0.319062,2,2.38172,0
11365,1113.96,2952.61,0.319068,0.319068,2,2.38742,0
11365,1113.64,2952.57,0.31916,0.31916,2,2.39354,0
11366,1113.33,2952.54,0.319166,0.319166,2,2.39927,0
11366,1113.01,2952.51,0.319171,0.319171,2,2.4049,0
11366,1112.69,2952.47,0.319051,0.319051,2,2.40903,0
11367,1112.38,2952.44,0.319058,0.319058,2,2.4135,0
11367,1112.06,2952.4,0.319064,0.319064,2,2.4179,0
11368,1111.74,2952.37,0.319073,0.319072,2,2.42348,0
11368,1111.42,2952.34,0.319079,0.319079,2,2.42866,0
11369,1111.11,2952.3,0.319085,0.319085,2,2.43501,0
11369,1110.79,2952.27,0.319091,0.319091,2,2.4409,0
11370,1110.47,2952.24,0.319193,0.319193,2,2.44653,0
11370,1110.16,2952.2,0.319199,0.319199,2,2.45214,0
11370,1109.84,2952.17,0.319204,0.319204,2,2.4576,0
11371,1109.52,2952.14,0.31921,0.31921,2,2.46361,0
11371,1109.2,2952.1,0.319215,0.319215,2,2.46949,0
11371,1108.89,2952.07,0.319247,0.319247,2,2.47537,0
11372,1108.57,2952.04,0.319252,0.319252,2,2.4811,0
11372,1108.25,2952,0.319258,0.319258,2,2.48664,0
11373,1107.93,2951.97,0.319263,0.319262,2,2.49072,0
11373,1107.62,2951.93,0.319268,0.319268,2,2.49503,0
11373,1107.3,2951.9,0.319273,0.319273,2,2.49918,0
11374,1106.98,2951.86,0.319288,0.319287,2,2.50265,0
11374,1106.67,2951.83,0.319293,0.319293,2,2.50607,0
11375,1106.35,2951.79,0.319334,0.319334,2,2.50838,0
